trial_id,framework,test_acc1,pt_gaussian_accuracy1,pt_deepfool_accuracy1,test_acc2,pt_gaussian_accuracy2,pt_deepfool_accuracy2,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
48b7debe,pt,0.06747680123556744,0.06740040262767537,0.03752495510868718,0.06338987973603336,0.06337454411617092,0.03556563054170709,0.003357368192672877,0.010011672973632812,True,,,2,0f1ce855999048b4a66fc5fb2d6233b2,2021-01-12_04-54-58,1610427298,1294.1698632240295,4068,thetagpu06,140.221.68.16,1294.1698632240295,0,2,"1_adam_epsilon=0.90453,batch_size=912,dropout=0.4749,epochs=79,learning_rate=0.074553",0.0745527911837848,0.4748994835768224,912,0.9045323376947552,79
48cba2b4,pt,0.22312687647839388,0.22298582048410545,0.11924507788916507,0.22179860000809035,0.22188993210171382,0.11988244649719382,0.0005955987482221536,0.009218454360961914,True,,,2,b20da665f41f475594db2e3748859d22,2021-01-12_04-49-54,1610426994,990.5855185985565,4044,thetagpu06,140.221.68.16,990.5855185985565,0,2,"2_adam_epsilon=0.54541,batch_size=417,dropout=0.16736,epochs=71,learning_rate=0.061524",0.061523860553408076,0.16736321618126568,417,0.545410188658469,71
48cdb61c,pt,0.16420000046491623,0.1641692307692308,0.0908846153846154,0.17090000119060278,0.17076153846153846,0.09299230769230768,0.0051333335752288545,0.00925302505493164,True,,,2,0b026f39a25c4aa98e4f2a3cc5c9a72a,2021-01-12_04-49-28,1610426968,964.5251576900482,4005,thetagpu06,140.221.68.16,964.5251576900482,0,2,"3_adam_epsilon=0.89755,batch_size=625,dropout=0.26999,epochs=63,learning_rate=0.088261",0.08826054672241379,0.2699871594609698,625,0.8975492282353689,63
48cfa40e,pt,0.19848149879412216,0.19842588307285824,0.10595051765482978,0.20907726883888245,0.20922268380805734,0.11131086572565013,0.00891763961692657,0.010211467742919922,True,,,2,7cb40a6661d44befb8e745644b8d8a9f,2021-01-12_04-58-31,1610427511,1507.104117155075,3998,thetagpu06,140.221.68.16,1507.104117155075,0,2,"4_adam_epsilon=0.46272,batch_size=974,dropout=0.20714,epochs=93,learning_rate=0.078011",0.07801074420212564,0.20713586616030827,974,0.4627192431307109,93
48d1793c,pt,0.12913510104020437,0.12905578218078215,0.0706908831908832,0.16349957883358002,0.16331827894327894,0.08832394457394456,0.028753345312977935,0.009674787521362305,True,,,2,3c57bc90a8984e11bffb12a95de1faef,2021-01-12_04-55-33,1610427333,1329.1581959724426,4074,thetagpu06,140.221.68.16,1329.1581959724426,0,2,"5_adam_epsilon=0.7993,batch_size=704,dropout=0.45051,epochs=84,learning_rate=0.067101",0.06710050611955663,0.45051229798855,704,0.7992997083313532,84
48d34636,pt,0.19396585846940675,0.19396839252932332,0.10654939880291996,0.2034974383811156,0.203723378095699,0.11080810897099935,0.007848425215387977,0.009318828582763672,True,,,2,41dbf6e139994fd493dd4a27f1491d75,2021-01-12_04-52-54,1610427174,1170.0976302623749,4016,thetagpu06,140.221.68.16,1170.0976302623749,0,2,"6_adam_epsilon=0.44119,batch_size=851,dropout=0.30227,epochs=71,learning_rate=0.073876",0.0738762396170705,0.30227244156506855,851,0.44119226008044765,71
48d50d40,pt,0.19537850171327592,0.1954875689094958,0.107440856485707,0.17302048653364183,0.1730624718581529,0.09539523322745912,0.018942911829741615,0.011037826538085938,True,,,2,26607e8ce89345778d57a67893f8b462,2021-01-12_04-47-39,1610426859,855.9310400485992,3943,thetagpu06,140.221.68.16,855.9310400485992,0,2,"7_adam_epsilon=0.45951,batch_size=516,dropout=0.41452,epochs=62,learning_rate=0.049146",0.04914577654334535,0.414516474635039,516,0.45951136378329405,62
48d6e8a4,pt,0.048196693991913515,0.048233126398088036,0.027522410394852845,0.04867031337583766,0.04854644384695535,0.027716981441405983,0.00032716929311486787,0.01058506965637207,True,,,2,37222f1ee2a741a880cd540c24032b34,2021-01-12_04-52-15,1610427135,1131.4437232017517,3931,thetagpu06,140.221.68.16,1131.4437232017517,0,2,"8_adam_epsilon=0.93912,batch_size=621,dropout=0.12506,epochs=69,learning_rate=0.046855",0.046854684513512275,0.1250557808915181,621,0.9391240478146375,69
48d8b968,pt,0.19496129388394562,0.19486139581533488,0.10275781669511054,0.20408646762371063,0.20402975525142936,0.11039904258930798,0.008644919690018987,0.009195327758789062,True,,,2,152dd4d41031444da6384f43e42f8e76,2021-01-12_05-10-10,1610428210,1346.551893234253,4061,thetagpu06,140.221.68.16,1346.551893234253,0,2,"9_adam_epsilon=0.98113,batch_size=443,dropout=0.50757,epochs=81,learning_rate=0.075816",0.07581646853611168,0.5075710780353663,443,0.9811306675304114,81
4cc30ef0,pt,0.02091068766700725,0.020904770214967033,0.014982201811559829,0.02091068766700725,0.020942655891150585,0.01501251035250667,2.2731405710130215e-05,0.010749340057373047,True,,,2,28c6774f60df4e9da8ff5f935687caf1,2021-01-12_05-09-32,1610428172,1200.3550572395325,4000,thetagpu06,140.221.68.16,1200.3550572395325,0,2,"10_adam_epsilon=0.75489,batch_size=846,dropout=0.20146,epochs=62,learning_rate=0.048182",0.048181854252817916,0.20146059392035784,846,0.7548941703982257,62
